title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
AMA with CryptoFury: On the StrongNode $SNE Token and Upcoming IDO launch on Starter.xyz and BullPerks.com,-,https://medium.com/@strongnode,https://medium.com/strongnode/ama-with-cryptofury-on-the-strongnode-sne-token-and-upcoming-ido-launch-on-starter-xyz-f72fbdec85d3?source=search_post---------312,"[<time datetime=""2021-09-30T11:30:26.157Z"">Sep 30, 2021</time>]",452,0 responses,4 min read,"['devops', 'cloud-computing', 'automation', 'iaas', 'openstack', 'devops', 'cloud-computing', 'automation', 'iaas', 'openstack']","['https:\\u002F\\u002Fnarenltk.medium.com\\u002Fautomating-iaas-using-terraform-open-stack-cloud-in-linux-5a490e76bf6e', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fwrapping-up-6e867457ab98', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fperformance-assessment-workflow-c6cb92a872f8', 'https:\\u002F\\u002Fcolten-appleby.medium.com\\u002Fweb-scraping-what-is-it-good-for-8f9e0dc46d0e', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fmanagement-and-leadership-e521e4014e34', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Flow-poly-model-in-blender-a-pot-plant-d9199ea2e91b', 'https:\\u002F\\u002Fd-heinrich.medium.com\\u002Fhow-to-deploy-rook-with-ceph-in-kubernetes-baa5a9183830', 'https:\\u002F\\u002Fjontzavala.medium.com\\u002Fmy-first-ever-cli-project-fe605a9ff75', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fpart-2-modern-systems-programming-ad5cba5e50cc', 'https:\\u002F\\u002Ffrankgrecojr.medium.com\\u002Fubiquiti-edgeos-terraform-provider-470b01fc594c', 'https:\\u002F\\u002Fmedium.com\\u002Finfracloud-technologies\\u002Fimplementing-cloud-governance-as-a-code-using-cloud-custodian-95e5898a6a53', 'https:\\u002F\\u002Fmedium.com\\u002F@_jonas\\u002Fget-cloudflare-ip-address-ranges-in-terraform-without-authentication-27eabc8a1c75', 'https:\\u002F\\u002Fmedium.com\\u002Fcapgemini-norway\\u002Faccessing-azure-key-vault-secrets-from-kubernetes-5dbd2a143cad']"
AMA with CryptoPanda: StrongNode.io Highlights NFT and DeFi Applications and $SNE Token Utility,-,https://medium.com/@strongnode,https://medium.com/strongnode/ama-with-cryptopanda-strongnode-io-highlights-nft-and-defi-applications-and-sne-token-utility-e38ce422c20?source=search_post---------313,"[<time datetime=""2021-10-08T17:33:12.996Z"">Oct 8, 2021</time>]",300,0 responses,3 min read,"['cloud-computing', 'saas-app-development', 'software-as-a-service', 'product-as-a-services', 'cloud-service-models', 'cloud-computing', 'saas-app-development', 'software-as-a-service', 'product-as-a-services', 'cloud-service-models']","['https:\\u002F\\u002Fmedium.com\\u002Fcuelogic-technologies\\u002Fsaas-paas-iaas-decoding-the-3-cloud-computing-service-models-8f03b6c2be41', 'https:\\u002F\\u002Fsocialmediabreakup.medium.com\\u002Fstop-your-screen-from-turning-on-automatically-disable-raise-to-wake-91ae0ec4fec', 'https:\\u002F\\u002Fmedium.com\\u002F@joepsotka\\u002Fluddites-will-not-rebel-against-robots-a3e558ac143c', 'https:\\u002F\\u002Fdkoletes.medium.com\\u002F200-computers-headed-to-a-landfill-b058c6861d04', 'https:\\u002F\\u002Fmedium.com\\u002F@kyelight\\u002Fshould-you-ever-take-photographs-again-e8f5f496f889', 'https:\\u002F\\u002Fwesleydowding.medium.com\\u002Fmacs-big-sur-falls-short-f63a907fabc5', 'https:\\u002F\\u002Fmedium.com\\u002Fdoublejump\\u002Fdoublejump-digest-october-12-2020-4ad0c422c8ca', 'https:\\u002F\\u002Fmedium.com\\u002Fdronisos\\u002Fdrone-light-shows-indoor-vs-outdoor-db9874c56712', 'https:\\u002F\\u002Fkurtthecyberguy.medium.com\\u002Fcyberguys-2021-black-friday-and-cyber-monday-deals-2a74fa7cdb51', 'https:\\u002F\\u002Fmedium.com\\u002F@gajethub\\u002Fingesting-data-from-s3-by-using-batchputmessage-aws-lambda-and-amazon-kinesis-86cd4b855bdd', 'https:\\u002F\\u002Fymwdalex.medium.com\\u002Fstuck-on-string-matching-uniframe-uniframe-io-can-help-12769f2954d6', 'https:\\u002F\\u002Fmedium.com\\u002F@BantuKaniaru\\u002Fcloud-computing-made-easy-an-overview-in-7-minutes-e3a38ba56d50', 'https:\\u002F\\u002Fmedium.com\\u002F@hypernym\\u002Fhow-iot-integration-with-erp-system-can-bring-business-benefits-f2de001e76c7']"
當 AWS API Gateway + Lambda(Golang) 遇上 CI/CD,還記得早期(2015~2016)剛接觸 API Gateway + Lambda Function…,https://medium.com/@mongcheng,https://medium.com/kkstream/%E7%95%B6-aws-api-gateway-lambda-golang-%E9%81%87%E4%B8%8A-ci-cd-1a3b3334ebc?source=search_post---------314,"[<time datetime=""2019-03-25T13:14:47.082Z"">Mar 25, 2019</time>]",26,0 responses,6 min read,"['cloudstack', 'openstack', 'apache', 'cloudstack', 'openstack', 'apache']","['https:\\u002F\\u002Fmedium.com\\u002F@tianchunfeng\\u002Fiaas-%E4%BA%91%E5%B9%B3%E5%8F%B0-apache-cloudstack-2016-%E5%B9%B4%E5%B1%95%E6%9C%9B-7185b6923ccd', 'https:\\u002F\\u002Fmedium.com\\u002F@TeamCode\\u002Fmicroservices-integration-test-under-cloud-native-architecture-7ff38863f879', 'https:\\u002F\\u002Fmedium.com\\u002F@Apriorit\\u002Fmicroservice-and-container-security-10-best-practices-b019f6569f3d', 'https:\\u002F\\u002Fmedium.com\\u002F@techtown\\u002Fauthenticate-apache-nifi-users-via-okta-oidc-openid-connect-45d70573393b', 'https:\\u002F\\u002Fmedium.com\\u002Fgraviteeio\\u002Fweve-launched-our-community-forum-f48b9fdc7574']"
"AMA Highlights with CryptoMuni: StrongNode.io CEO Daniel Saito and CTO Colin Charles chat about Open Source, Edgeware…",-,https://medium.com/@strongnode,https://medium.com/@strongnode/ama-highlights-with-cryptomuni-strongnode-io-8c22be0b8ba0?source=search_post---------315,"[<time datetime=""2021-09-13T10:46:26.665Z"">Sep 13, 2021</time>]",452,0 responses,9 min read,"['iaas', 'paas', 'saas', 'serverless', 'aws', 'iaas', 'paas', 'saas', 'serverless', 'aws']","['https:\\u002F\\u002Fmedium.com\\u002Fnerd-for-tech\\u002F1-cloud-series-the-iaas-paas-saas-8faa46124722', 'https:\\u002F\\u002Fpacheko.medium.com\\u002Fwhat-really-doesnt-make-one-a-programmer-c1b9cdc1f92c', 'https:\\u002F\\u002Fcodeburst.io\\u002Flearn-kubernetes-by-playing-the-game-of-pods-920b1b994775', 'https:\\u002F\\u002Fmedium.com\\u002Fhtc-research-engineering-blog\\u002Felasticsearch-optimizing-your-search-2-e91f46be8ad6', 'https:\\u002F\\u002Faemdeei.medium.com\\u002Fcybersource-its-not-that-difficult-after-all-c0e6eaa81891', 'https:\\u002F\\u002Fteacher-in-tech.medium.com\\u002Fcomputer-languages-here-i-come-ed7b32c16488', 'https:\\u002F\\u002Fmedium.com\\u002F@obutuz\\u002Fthe-1-million-steps-you-need-to-go-through-to-get-your-mpesa-consumer-and-secret-keys-for-api-c5c270de5862', 'https:\\u002F\\u002Fsuhailkakar.medium.com\\u002F3-awesome-themes-for-visual-studio-code-2021-1ba2ada2b6d9', 'https:\\u002F\\u002Fbrunodelb.medium.com\\u002Fmonolithic-soa-microservices-serverless-and-api-rest-b0197f82bbaf', 'https:\\u002F\\u002Fmedium.com\\u002F@errahulsng\\u002Fathena-federated-query-querying-different-sources-sql-nosql-files-2-mins-read-84662cef127d', 'https:\\u002F\\u002Fitarunkumar.medium.com\\u002Fsecurely-access-aws-secrets-manager-across-different-aws-accounts-3b0821f4e2e1', 'https:\\u002F\\u002Fmedium.com\\u002Fcodepathshala\\u002Fwhat-is-aws-kms-453686553fc', 'https:\\u002F\\u002Fmedium.com\\u002F@manvi7\\u002Faws-innovate-data-edition-fe69a4adeb9']"
Cheatsheet — Cloud Agnostic Tools,-,https://medium.com/@sujit-udhane,https://medium.com/@sujit-udhane/cheatsheet-cloud-agnostic-tools-21ec17ac6c23?source=search_post---------316,"[<time datetime=""2021-03-06T17:07:06.970Z"">Mar 6, 2021</time>]",15,0 responses,1 min read,"['monitoring', 'prometheus', 'oracle-cloud', 'oci', 'monitoring', 'prometheus', 'oracle-cloud', 'oci']","['https:\\u002F\\u002Fmedium.com\\u002F@sw_samuraj\\u002Foci-monitoring-via-prometheus-service-discovery-851f022f0cdb', 'https:\\u002F\\u002Fmedium.com\\u002Fholy-sheets\\u002Fcreate-through-google-sheets-4d83f52aa705', 'https:\\u002F\\u002Frohan6820.medium.com\\u002Fdeployment-of-wordpress-in-kubernetes-with-aws-rds-via-terraform-9bfaeb3c616f', 'https:\\u002F\\u002Fmedium.com\\u002F@benhickson\\u002Fwhat-working-remotely-has-taught-me-about-accessibility-and-strategic-work-536e320aa94d', 'https:\\u002F\\u002Ftanuka-das12.medium.com\\u002Fmarkdown-a-easier-fast-to-learn-markup-language-305f1faaca5d', 'https:\\u002F\\u002Fmedium.com\\u002Fplanet-earth2\\u002Fmentars-explained-45309d951026', 'https:\\u002F\\u002Faneta-waligora94.medium.com\\u002Fsoftware-testers-soft-skills-7e522a3aac76', 'https:\\u002F\\u002Fmedium.com\\u002F@lagunagames\\u002Funicorn-egg-sale-details-1ac3d1d641ed', 'https:\\u002F\\u002Ffas444.medium.com\\u002Fusing-coroutines-in-unity-5fa1d51e0055', 'https:\\u002F\\u002Fmedium.com\\u002F@Monu_Kumar\\u002Fgraceful-shutdown-of-containerised-rabbitmq-consumers-with-kubernetes-6f183368db57', 'https:\\u002F\\u002Fblog.tarkalabs.com\\u002Fhandling-multiple-environments-with-helm-kubernetes-f214192f8f7b', 'https:\\u002F\\u002Fmedium.com\\u002Fkubeshop-i\\u002Fkusk-gateway-openapi-driven-kubernetes-gateway-alpha-2-released-29b1b029ecad', 'https:\\u002F\\u002Fmedium.com\\u002Fheycar-uk-engineering\\u002Freplacing-heycars-engine-without-stopping-our-experience-breaking-up-the-monolith-5959e9346504']"
AMA with Crypto Talkz: How StrongNode Leverages Blockchain and Edge Technology and Deals with Regulations,-,https://medium.com/@strongnode,https://medium.com/strongnode/ama-with-crypto-talkz-how-strongnode-leverages-blockchain-and-edge-technology-and-deals-with-6fd3031a1f2f?source=search_post---------317,"[<time datetime=""2021-10-10T14:32:18.150Z"">Oct 10, 2021</time>]",214,0 responses,4 min read,[],"['https:\\u002F\\u002Fderkvanderwoude.medium.com\\u002Fweb-attacks-prevented-by-azure-waf-and-detected-by-azure-sentinel-a4d78f46100b', 'https:\\u002F\\u002Fismsguy.medium.com\\u002Fmissing-tag-cloud-custodian-policies-for-azure-f4f97c0ddbb1', 'https:\\u002F\\u002Fblog.scalesec.com\\u002Fvpc-service-controls-in-plain-english-a5ce9779393e', 'https:\\u002F\\u002Fchris-brumm.medium.com\\u002Fdisable-password-expiration-for-service-users-in-azure-ad-bca6c24d1c88', 'https:\\u002F\\u002Fdavidokeyode.medium.com\\u002Funderstanding-the-security-responsibilities-of-azure-vm-agents-and-extensions-omigod-30296ca645e6', 'https:\\u002F\\u002Fmedium.com\\u002Fsia-nyuad\\u002Fthe-cyber-cold-war-8030906edb73', 'https:\\u002F\\u002Fmedium.com\\u002F@fabiojose\\u002Feffective-devsecops-f22dd023c5cd', 'https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fyet-another-text-captcha-solver-a-generative-adversarial-network-based-approach-28e8136c95dd', 'https:\\u002F\\u002Fderkvanderwoude.medium.com\\u002Fpetitpotam-from-attack-to-detection-via-microsoft-defender-for-identity-mdi-5af9254ac9de', 'https:\\u002F\\u002Fhashgard.medium.com\\u002Fannouncement-about-hashgard-community-node-operators-list-3rd-round-15bb41c45f27', 'https:\\u002F\\u002Fkaitlynhenry.medium.com\\u002Fwhats-next-in-identity-and-access-management-36ba72ad1ea6', 'https:\\u002F\\u002Funshort1942.medium.com\\u002Fupdate-shaolin-kungfu-casino-hack-free-resources-generator-161aafec1839', 'https:\\u002F\\u002Funtitillating1970.medium.com\\u002Fupdate-%E6%80%BB%E6%9C%89%E5%88%81%E6%B0%91%E6%83%B3%E5%AE%B3%E6%9C%95-hack-free-resources-generator-c4705a5e787b']"
"Your Private Cloud is useless, and here’s why…",-,https://regarding365.com/@alistairpugin,https://regarding365.com/your-private-cloud-is-useless-and-heres-why-a0ba44a670b3?source=search_post---------318,"[<time datetime=""2018-12-06T20:12:57.242Z"">Dec 7, 2018</time>]",21,0 responses,3 min read,"['cloud-computing', 'cloud', 'saas', 'infrastructure', 'web-development', 'cloud-computing', 'cloud', 'saas', 'infrastructure', 'web-development']","['https:\\u002F\\u002Fmedium.com\\u002Fpixboost\\u002Fclouds-cloud-computing-explained-5e1c8dea14a4', 'https:\\u002F\\u002Fmedium.com\\u002F@Workep\\u002Fyour-toolkit-for-project-tracking-ca190e81cf04', 'https:\\u002F\\u002Fmedium.com\\u002F@preciousorukwo\\u002Fflutterwave-your-trusted-payment-partner-240654aa320a', 'https:\\u002F\\u002Fmedium.com\\u002F@subarathnayaka50\\u002Ffix-no-sim-card-detected-error-on-acer-iconia-tab-10-a3-a30-8a27685bb80a', 'https:\\u002F\\u002Fmedium.com\\u002F@aristeksystems\\u002Flive-case-study-legacy-project-update-896e05d4d292', 'https:\\u002F\\u002Fmedium.com\\u002Fraviya-technical\\u002Flaravel-eloquent-query-laravel-group-by-with-order-by-desc-9ccb041b4e13', 'https:\\u002F\\u002Fitpathsolutions.medium.com\\u002Fmobile-app-development-framework-trends-in-2021-c93ab7dc0d8a', 'https:\\u002F\\u002Fmedium.com\\u002F@shubham14p3\\u002Fgit-html-css-principles-408a8465807a', 'https:\\u002F\\u002Fterrislinenbach.medium.com\\u002Fdeactivating-database-rows-using-a-nullable-flag-for-unique-indexes-975707a50302', 'https:\\u002F\\u002Fmedium.com\\u002Fdwolla\\u002Fpayments-support-dedicated-to-your-business-success-365c057eba00', 'https:\\u002F\\u002Fmedium.com\\u002F@patricia_11833\\u002Fachieve-more-kairn-x-zapier-4d8c0d976b33', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-startup-buzz\\u002Ftasktrain-keep-your-team-on-track-6519649ed39', 'https:\\u002F\\u002Fmedium.com\\u002F@antwiisaac52\\u002Fcloud-backup-for-small-business-does-your-business-need-one-71f7d080ae22']"
AMA with Minted Lab: StrongNode.io Addresses User Registration and User Adoption for the South Korea Community,-,https://medium.com/@strongnode,https://medium.com/strongnode/ama-with-minted-lab-strongnode-io-eb1871628b7f?source=search_post---------319,"[<time datetime=""2021-10-10T14:32:41.972Z"">Oct 10, 2021</time>]",204,0 responses,6 min read,"['docker', 'vra', 'automation', 'admiral', 'iaas', 'docker', 'vra', 'automation', 'admiral', 'iaas']","['https:\\u002F\\u002Fmedium.com\\u002F@shawn.ho\\u002F%E7%95%B6%E5%AE%B9%E5%99%A8%E9%81%87%E5%88%B0vra-iaas-%E7%9F%A5%E6%96%B0%E7%AF%87-5ac23abb0ab5', 'https:\\u002F\\u002Fmedium.com\\u002F@ece.tatar\\u002Fa-human-skill-compassion-part-2-c845bab965ff', 'https:\\u002F\\u002Fmedium.com\\u002F@wintask\\u002Ftop-6-use-cases-for-web-automation-in-accounting-c5ed7a214297', 'https:\\u002F\\u002Fsahruldotid.medium.com\\u002Funderstanding-grafana-unauthenticated-path-travesal-cve-2021-43798-508182d08bca', 'https:\\u002F\\u002Fmedium.com\\u002F@rtoworks.com.au\\u002Fwhat-rtos-need-to-consider-when-purchasing-quality-training-resources-d03ffde8277a']"
AMA with TAG Ventures Vietnam: Importance of User Protection and Security and $SNE Token Distribution for StrongNode.io,-,https://medium.com/@strongnode,https://medium.com/strongnode/ama-with-tag-ventures-vietnam-importance-of-user-protection-and-security-and-sne-token-e066cf41778d?source=search_post---------320,"[<time datetime=""2021-10-10T14:32:29.932Z"">Oct 10, 2021</time>]",213,0 responses,5 min read,"['cloud-computing', 'saas', 'paas', 'iaas', 'cloud-computing', 'saas', 'paas', 'iaas']","['https:\\u002F\\u002Fmedium.com\\u002F@malik_saifullah\\u002Fwhat-is-cloud-computing-stack-saas-paas-iaas-whats-the-difference-and-how-to-choose-f8bd5d020433', 'https:\\u002F\\u002Fvc-sree.medium.com\\u002Fno-low-touch-automation-and-experience-522376cd2d25', 'https:\\u002F\\u002Fchriskapp.medium.com\\u002Fthoughts-about-low-no-code-and-vendor-lock-in-ee4295adb1bb', 'https:\\u002F\\u002Fmedium.com\\u002F@nagarjoon.b\\u002Fapp-modernization-can-be-painless-if-you-do-it-right-cbecedaf3d59', 'https:\\u002F\\u002Fmedium.com\\u002F@mueller.daniel.1981\\u002Finnovating-with-mach-part-1-7460ea7a92de']"
Deploying Buildbot Nine on Kubernetes,-,https://medium.com/@julien.girardin,https://medium.com/buildbot/deploying-buildbot-nine-on-kubernetes-c08422597e75?source=search_post---------321,"[<time datetime=""2017-05-16T16:15:42.952Z"">May 16, 2017</time>]",35,0 responses,3 min read,"['kubernetes', 'docker', 'microservices', 'azure', 'cloud-computing', 'kubernetes', 'docker', 'microservices', 'azure', 'cloud-computing']","['https:\\u002F\\u002Fmedium.com\\u002F@jorge.ramon\\u002Fmy-development-environment-setup-part-2-3c9c4578ff82', 'https:\\u002F\\u002Fmartinlasek.medium.com\\u002Ftutorial-how-to-scrape-instagram-using-swift-dd8377c612e7', 'https:\\u002F\\u002Fkalujhaasnxcv.medium.com\\u002Fnew-7-things-that-make-us-less-attractive-based-on-psychology-ecdac2d40262', 'https:\\u002F\\u002Fmedium.com\\u002Fexpected-behavior\\u002Fjust-show-me-a-spreadsheet-a-guide-to-keeping-non-tech-team-members-happy-36717bcc627d', 'https:\\u002F\\u002Fmedium.com\\u002F@brmovie06\\u002Fbrt-css-2287ef681e2f', 'https:\\u002F\\u002Fmedium.com\\u002F@jjhuang417\\u002F11-10-time-complexity-f4313475a245', 'https:\\u002F\\u002Fmedium.com\\u002F@rachelkkelly\\u002Femerging-technology-assignment-2-c4c3593186c0', 'https:\\u002F\\u002Fmedium.com\\u002F@prakharkumarsingh_56991\\u002Fvariables-c9f644ee638f', 'https:\\u002F\\u002Fkoukia.ca\\u002Fmanaged-kubernetes-on-azure-aks-8514ac0cd8aa']"
-,-,https://medium.com/@dzimine,https://medium.com/@dzimine/shane-siebken-you-are-spot-on-thank-you-for-the-excellent-summary-f1e6b08580cf?source=search_post---------322,"[<time datetime=""2017-09-15T16:04:22.195Z"">Sep 15, 2017</time>]",12,0 responses,2 min read,"['cloud-computing', 'public-cloud', 'iaas', 'enterprise-technology', 'innovation', 'cloud-computing', 'public-cloud', 'iaas', 'enterprise-technology', 'innovation']","['https:\\u002F\\u002Fmedium.com\\u002Ftechnology-media-telecom\\u002Fglobal-hyperscale-cloud-providers-dominate-iaas-growth-f89cb7c6bdc9', 'https:\\u002F\\u002Fmedium.com\\u002Fokrs\\u002F7-requirements-for-a-successful-okr-implementation-c54d1c58d405', 'https:\\u002F\\u002Flearntech.medium.com\\u002Fsteps-to-do-research-on-any-topic-ddf2e10170a2', 'https:\\u002F\\u002Fmedium.com\\u002F@louise.rolfe0118\\u002Fultima-labs-launches-sustainability-calculator-for-microsoft-azure-bc2138a7571c', 'https:\\u002F\\u002Fcynozure.medium.com\\u002Fdrive-value-with-good-product-management-e77d2e3e26ad', 'https:\\u002F\\u002Fmedium.com\\u002F@Faktory\\u002Fa-short-mostly-fascinating-history-of-faktory-ffe7d3ff6038', 'https:\\u002F\\u002Froadzen.medium.com\\u002Fthe-coming-of-ubi-3-0-b86d560a9c96', 'https:\\u002F\\u002Fmedium.com\\u002F@wikkiverma_6667\\u002Fwikki-verma-wine-country-commerce-company-f6ffbd276ad9', 'https:\\u002F\\u002Frebellionresearch.medium.com\\u002Fseth-weissman-ceo-of-urban-standard-capital-on-nyc-real-estate-4c593fbb04d9', 'https:\\u002F\\u002Fmedium.com\\u002F@gammabeyond\\u002Fwhy-uber-is-not-disruptive-and-what-almost-everyone-around-you-gets-wrong-about-it-82437b26f1fc', 'https:\\u002F\\u002Fthehustlemastery.medium.com\\u002F10-companies-hiring-during-covid-19-pandemic-838e781a0905', 'https:\\u002F\\u002Fmedium.com\\u002F@stevenbward\\u002Fwhile-tinder-and-bumble-battle-it-out-facebook-decides-to-cripple-them-both-and-matchmakers-49221253286c', 'https:\\u002F\\u002Fmedium.com\\u002F@mahira2005\\u002Fhospitality-tourism-can-it-be-virtual-dfc23c824ce0']"
A New Intuit Open Source Release: DSE Pronto,-,https://medium.com/@socialac,https://medium.com/intuit-engineering/dse-pronto-ea336bc00ee0?source=search_post---------323,"[<time datetime=""2020-07-07T18:26:50.356Z"">Jul 7, 2020</time>]",9,0 responses,2 min read,"['enterprise-technology', 'cloud-computing', 'iaas', 'paas', 'saas', 'enterprise-technology', 'cloud-computing', 'iaas', 'paas', 'saas']","['https:\\u002F\\u002Fmedium.com\\u002F@rstarmer\\u002Funderstanding-the-business-value-of-cloud-services-saas-paas-and-iaas-6b2d5579f52f', 'https:\\u002F\\u002Fkaren-j.medium.com\\u002Fwhy-insurance-ecosystems-will-define-customer-experience-in-2022-54446d80f725', 'https:\\u002F\\u002Fdataswitchds.medium.com\\u002Fmodernizing-the-data-platform-for-a-leading-multinational-conglomerate-a-case-study-no-code-67628a544b34', 'https:\\u002F\\u002Fmedium.com\\u002Fmoderndatastack\\u002Fmds-is-live-on-product-hunt-e13dcb9bf5ee', 'https:\\u002F\\u002Fnavdpsingh.medium.com\\u002Fthe-importance-of-customer-support-in-a-digital-world-d9fb25fb4cc3']"
OCI Monitoring via Prometheus (Service Discovery),-,https://medium.com/@sw_samuraj,https://medium.com/@sw_samuraj/oci-monitoring-via-prometheus-service-discovery-851f022f0cdb?source=search_post---------324,"[<time datetime=""2018-11-27T09:48:19.273Z"">Nov 27, 2018</time>]",14,0 responses,5 min read,"['cloud-computing', 'aws', 'cloud-computing', 'aws']","['https:\\u002F\\u002Fmedium.com\\u002F@anthonyspiteri\\u002Fninefold-head-to-head-with-aws-and-going-opensource-is-risky-in-cloud-land-virtualization-is-e0ec70042a1f', 'https:\\u002F\\u002Fblog.duplocloud.com\\u002Fsee-you-in-las-vegas-bd950b86c56f', 'https:\\u002F\\u002Fmedium.com\\u002Fankercloud-engineering\\u002Faws-re-invent-2021-top-announcements-by-the-aws-ceo-d06be0f9224d', 'https:\\u002F\\u002Fawstip.com\\u002Fintegrating-aws-cdk-pipelines-and-sam-local-testing-a76d8c9c1bf8', 'https:\\u002F\\u002Fblog.kloia.com\\u002Flocalstack-aws-on-your-laptop-b1802afdb3aa']"
Using Terraform to deploy a Docker Swarm stack on OCI,-,https://itnext.io/@marcelo-ochoa,https://itnext.io/using-terraform-to-deploy-a-docker-swarm-stack-on-oci-8b7caa6876a1?source=search_post---------325,"[<time datetime=""2020-11-16T20:06:34.008Z"">Nov 17, 2020</time>]",68,0 responses,4 min read,"['saas', 'paas', 'iaas', 'saas', 'paas', 'iaas']","['https:\\u002F\\u002Fmedium.com\\u002F@cloudwarebg\\u002Fthe-differences-between-saas-paas-and-iaas-34d11a3f6345', 'https:\\u002F\\u002Fmedium.com\\u002F@wemapac101\\u002Fbusiness-undertaking-the-organization-engine-during-the-current-decade-54ffa313a32f', 'https:\\u002F\\u002Fyoroflow.medium.com\\u002Fstep-by-step-guide-to-draw-a-workflow-diagram-ce3a1449cb42', 'https:\\u002F\\u002Fsnapbytes.medium.com\\u002Fnew-cmj-integration-time-to-sla-the-enhancer-plugin-for-jira-a0454a1ca048', 'https:\\u002F\\u002Fmedium.com\\u002F@nagarjoon.b\\u002Fapp-modernization-can-be-painless-if-you-do-it-right-cbecedaf3d59']"
Deploy Node.js Application To AWS Beanstalk With SSL and Load Balancer,-,https://aws.plainenglish.io/@bmshamsnahid,https://aws.plainenglish.io/deploy-node-js-application-to-aws-beanstalk-with-ssl-and-load-balancer-e9d07efa1c98?source=search_post---------326,"[<time datetime=""2021-08-18T03:29:47.751Z"">Aug 18, 2021</time>]",117,0 responses,4 min read,"['serverless', 'microservices', 'serverless', 'microservices']","['https:\\u002F\\u002Fmedium.com\\u002F@kelvinkok2000\\u002Fthe-rise-of-function-as-a-service-2265bcf051b2', 'https:\\u002F\\u002Fisabellafer.medium.com\\u002Fserverless-and-microservices-architecture-bbb074c48d70', 'https:\\u002F\\u002Fmedium.com\\u002Ffloqast-engineering\\u002Fmicroservice-debugging-with-lambdas-a-detective-story-ef65f1ab4963', 'https:\\u002F\\u002Fmedium.com\\u002F@cshelper\\u002Fdistributed-systems-in-production-916738138a2b', 'https:\\u002F\\u002Fmedium.com\\u002F@anshulgoyal716\\u002Fluigi-microfrontend-framework-ba6c7f295202']"
"Think roles, not secrets",-,https://medium.com/@amarnus,https://medium.com/fsmk-engineering/think-roles-not-secrets-fcbcb698dbfa?source=search_post---------327,"[<time datetime=""2019-08-21T09:15:22.613Z"">Aug 21, 2019</time>]",29,0 responses,3 min read,"['cloud-computing', 'nginx', 'devops', 'digitalocean', 'cloud-computing', 'nginx', 'devops', 'digitalocean']","['https:\\u002F\\u002Fziimm.medium.com\\u002Fhow-to-deploy-a-reactjs-web-application-on-digitalocean-11d6d8d57b68', 'https:\\u002F\\u002Fjavascript.plainenglish.io\\u002F5-airbnb-projects-that-have-helped-developers-save-tons-of-time-129ebc067ec2', 'https:\\u002F\\u002Fjavascript.plainenglish.io\\u002Fdoes-typescript-worth-learning-6689ee9620c6', 'https:\\u002F\\u002Fmedium.com\\u002F@zhangzhangzibozibo\\u002Fleetcode-128-longest-consecutive-sequence-c2ab1cb0cee0', 'https:\\u002F\\u002Fjayanisaumya1998.medium.com\\u002Fjquery-14b82793c8c9', 'https:\\u002F\\u002Fpersis-randolph.medium.com\\u002Fmocha-js-basics-901196a831bb', 'https:\\u002F\\u002Fmedium.com\\u002F@kenhoff\\u002Fgenerating-waveforms-for-podcasts-in-winds-2-0-b177b2dc29dc', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Ffunction-decorators-part-2-javascript-fadd24e57f83', 'https:\\u002F\\u002Famana-ammi.medium.com\\u002Foh-javascript-90cc6762c2a7', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fhow-to-insert-dynamic-data-using-express-js-and-handlebars-8b82461d0c7', 'https:\\u002F\\u002Fcapanh.medium.com\\u002Fhow-to-run-a-custom-routing-server-with-node-js-using-osm-data-c283c88610e9', 'https:\\u002F\\u002Fshubhamjangid532.medium.com\\u002Fmongodb-overview-and-case-study-d2f8ef88985a', 'https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fhow-to-deploy-developer-folio-on-github-pages-29c282f56749']"
