title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
Spicing up Data Lifecycle Management with Hybrid Cloud Storage Recipes,-,https://medium.com/@modern-cdo,https://medium.com/@modern-cdo/spicing-up-data-lifecycle-management-with-hybrid-cloud-storage-recipes-23bb511287c4?source=search_post---------185,"[<time datetime=""2015-08-04T00:00:00.000Z"">Aug 4, 2015</time>]",0,0 responses,4 min read,"['google-cloud-platform', 'firestore', 'google-cloud-platform', 'firestore']","['https:\\u002F\\u002Fmedium.com\\u002Fdevops-dudes\\u002Fgraphql-gateway-for-exposing-external-apis-51239a914876', 'https:\\u002F\\u002Fblog.devcolor.org\\u002Fwhy-are-early-identification-programs-so-important-f4f5a9af65e', 'https:\\u002F\\u002Fbetterprogramming.pub\\u002Fthe-practical-guide-to-holding-a-lean-daily-stand-up-meeting-e08a97bd8dd6', 'https:\\u002F\\u002Fcodeburst.io\\u002Flearning-tcp-ip-protocol-suite-6947b601ea11', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-mission\\u002Fim-an-ex-google-woman-tech-leader-and-i-m-sick-of-our-approach-to-diversity-17008c5fe999', 'https:\\u002F\\u002Fmedium.com\\u002Fthe-definitive-notes\\u002Fchapter-3-storage-and-retrieval-1fec0afe05d', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fflutter-to-the-future-the-inevitability-of-cross-platform-frameworks-d541573b63f2', 'https:\\u002F\\u002Fmedium.com\\u002F@jackie.tung\\u002Fpassing-code-reviews-fast-b58148ab3395', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fbackup-firestore-data-to-storage-bucket-on-a-schedule-in-gcp-7d910b2dea70']"
A Strategic Take on Cloud Storage Solutions — Part 1: The Overview,-,https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/a-strategic-take-on-cloud-storage-solutions-part-1-the-overview-487bdd4d8f94?source=search_post---------186,"[<time datetime=""2020-12-30T07:41:28.398Z"">Dec 30, 2020</time>]",0,0 responses,6 min read,"['news', 'news']",['https:\\u002F\\u002Fmedium.com\\u002Fmediafire\\u002Fmediafires-position-in-the-cloud-storage-market-36167b7bc61a']
Lima Ultra Personal Cloud Storage REVIEW,-,https://medium.com/@macsources,https://medium.com/@macsources/lima-ultra-personal-cloud-storage-review-8acbe8d2f334?source=search_post---------187,"[<time datetime=""2017-02-16T19:57:10.000Z"">Feb 17, 2017</time>]",0,0 responses,8 min read,"['remote-working', 'decentralization', 'zoom', 'working-from-home', 'remote-working', 'decentralization', 'zoom', 'working-from-home']","['https:\\u002F\\u002Fmedium.com\\u002F@trickard1000\\u002Fthe-evolution-of-social-technologies-a-commentary-on-community-based-solutions-8c9a3a4ec4b9', 'https:\\u002F\\u002Fmedium.com\\u002Fmgmtforlayman\\u002Fannoying-donts-in-virtual-workplace-e8a671babba', 'https:\\u002F\\u002Fbioshazard.medium.com\\u002Fhow-do-i-give-feedback-on-small-stuff-67b1f4598812', 'https:\\u002F\\u002Fmedium.com\\u002Fpeopleatsiemens\\u002Fthe-power-to-turn-ideas-into-reality-954237246083', 'https:\\u002F\\u002Fmedium.com\\u002F@Glassdoor\\u002F11-jobs-with-the-biggest-pay-raises-77c9942f12ca', 'https:\\u002F\\u002Fphyllisnjoroge.medium.com\\u002Fhow-to-check-your-privilege-remotely-with-your-organization-and-teams-c0d7580adecc', 'https:\\u002F\\u002Fmedium.com\\u002Fillumination\\u002Fthe-latest-changes-to-medium-could-make-a-big-difference-to-you-efa46656932d', 'https:\\u002F\\u002Fmedium.com\\u002Fauthority-magazine\\u002Ffemale-disruptors-how-whitney-a-white-is-shaking-up-how-people-choose-their-careers-fcf6b08fec7c', 'https:\\u002F\\u002Fmedium.com\\u002F@storjproject\\u002Frelationship-building-over-zoom-1239c211aa59']"
Cloud storage vs Traditional storage,-,https://medium.com/@loginradius,https://medium.com/@loginradius/cloud-storage-vs-traditional-storage-12fc9562477f?source=search_post---------188,"[<time datetime=""2020-10-27T10:55:26.679Z"">Oct 27, 2020</time>]",0,0 responses,2 min read,"['cloud-computing', 'cloud-storage', 'storage-solutions', 'storage-containers', 'sysadmin', 'cloud-computing', 'cloud-storage', 'storage-solutions', 'storage-containers', 'sysadmin']","['https:\\u002F\\u002Ftechaffinity.medium.com\\u002Ftools-to-prevent-security-breaches-on-your-web-apps-techaffinity-d6ece6538e2e', 'https:\\u002F\\u002Ftechnicalsource9.medium.com\\u002Fproblem-using-scalinglayer-for-shifting-actor-outputs-to-desired-range-b19c0e919600', 'https:\\u002F\\u002Fmedium.com\\u002Fcode-enigma\\u002Fletter-to-myself-e52eb7cb8c8e', 'https:\\u002F\\u002Fmedium.com\\u002Fradio-france-engineering\\u002Fon-demand-ci-cd-with-gitlab-and-kubernetes-1d395105ac45', 'https:\\u002F\\u002Fmedium.com\\u002F@_mayank_\\u002Fnote-this-article-was-originally-published-on-the-serverless-blog-aa88b75cbab0', 'https:\\u002F\\u002Fcomputerprogrammer999.medium.com\\u002Ffor-the-love-of-programming-the-story-of-a-programmer-50b7c2d49fd6', 'https:\\u002F\\u002Fitnext.io\\u002Fstop-installing-db-locally-use-docker-for-local-development-for-mongodb-or-postgresql-ff560893f38e', 'https:\\u002F\\u002Fmedium.com\\u002Fflutter-clan\\u002Foverflowbar-widget-a-neat-way-to-build-responsive-flutter-apps-2f8e76245ee6', 'https:\\u002F\\u002Fmedium.com\\u002Flinode-cube\\u002Fceph-block-storage-for-the-21st-century-b59f3b62d4ca']"
MediaFire’s Position in the Cloud Storage Market,-,https://medium.com/@MediaFire,https://medium.com/mediafire/mediafires-position-in-the-cloud-storage-market-36167b7bc61a?source=search_post---------191,"[<time datetime=""2012-01-20T22:24:03.000Z"">Jan 21, 2012</time>]",0,0 responses,2 min read,"['aws', 'cloud-computing', 'aws-ebs', 'cloud-storage', 'cloud-automation', 'aws', 'cloud-computing', 'aws-ebs', 'cloud-storage', 'cloud-automation']","['https:\\u002F\\u002Fmedium.com\\u002F@zarantech\\u002Fbusiness-benefits-of-sap-s-4hana-simple-finance-1983c22a47d2', 'https:\\u002F\\u002Fkarlwiegers.medium.com\\u002Fare-we-there-yet-defining-product-release-criteria-9fa7e66870e9', 'https:\\u002F\\u002Fblog.stackpoint.io\\u002Fcoreos-fest-2017-with-a-twist-49a58df32357', 'https:\\u002F\\u002Fmedium.com\\u002F@benjishults\\u002Fwhy-software-developers-need-a-qa-gate-7f9c670357f6', 'https:\\u002F\\u002Fmedium.com\\u002F@muhammad.bilal124\\u002Fhtml-basics-01-a942f8f234e7', 'https:\\u002F\\u002Fitnext.io\\u002Feffective-algorithms-for-dart-and-flutter-hash-set-f71e6d2b5837', 'https:\\u002F\\u002Fmedium.com\\u002F@vikkyomkar\\u002Fpopular-docker-interview-questions-with-realtime-scenarios-for-beginners-part-2-8814da7c7081', 'https:\\u002F\\u002Fmedium.com\\u002Factiresults\\u002F7-best-toggl-alternatives-af29f3282256', 'https:\\u002F\\u002Fnutanix.medium.com\\u002Fdynamically-increase-aws-ebs-capacity-on-the-go-now-with-new-elastic-volumes-68b9caa5b148']"
Morro Data Cloud Storage Gateway REVIEW Bringing Enterprise tech into your home.,-,https://medium.com/@macsources,https://medium.com/@macsources/morro-data-cloud-storage-gateway-review-bringing-enterprise-tech-into-your-home-f1a7f15a696e?source=search_post---------193,"[<time datetime=""2017-09-14T16:36:59.000Z"">Sep 14, 2017</time>]",0,0 responses,8 min read,"['cloud-storage', 'tech', 'cloud-storage', 'tech']","['https:\\u002F\\u002Fmedium.com\\u002F@sherrysandhu\\u002F5-industries-which-will-set-the-direction-for-iot-34ed9a455650', 'https:\\u002F\\u002Fleeweijuin.medium.com\\u002Fengineering-innovation-challenge-2019-8592eb57285f', 'https:\\u002F\\u002Fmedium.com\\u002F@rmancha\\u002Fpok%C3%A9mon-gos-digital-innovation-outpaces-customer-protection-58e30f3197bb', 'https:\\u002F\\u002Fmedium.com\\u002Fmotorious\\u002Fsomeone-already-crashed-a-mustang-mach-e-ae2ca99a6f65', 'https:\\u002F\\u002Furbanpixel-io.medium.com\\u002Fnvidia-extends-limits-on-crypto-mining-to-newest-gaming-graphics-cards-a3fd165ca741', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fbuilding-a-sonar-sensor-array-with-arduino-and-python-c5b4cf30b945', 'https:\\u002F\\u002Fonezero.medium.com\\u002Fwill-amazon-be-kinder-after-jeff-bezos-3536c11e03ec', 'https:\\u002F\\u002Fmedium.com\\u002F@akshayhackman098\\u002Fhow-apples-u1-chip-could-change-the-iphone-until-the-end-of-time-forever-ad67179f92f8', 'https:\\u002F\\u002Fmacsources.medium.com\\u002Flima-ultra-personal-cloud-storage-review-8acbe8d2f334']"
Google Imports Hard Drive Data To Cloud Storage,-,https://medium.com/@IPGLAB.com,https://medium.com/ipg-media-lab/google-imports-hard-drive-data-to-cloud-storage-333c6adefc77?source=search_post---------194,"[<time datetime=""2013-06-18T16:51:30.000Z"">Jun 18, 2013</time>]",0,0 responses,1 min read,"['google-cloud-platform', 'google-cloud-functions', 'cloud-source-repositories', 'google-cloud-storage', 'data', 'google-cloud-platform', 'google-cloud-functions', 'cloud-source-repositories', 'google-cloud-storage', 'data']","['https:\\u002F\\u002Fmedium.com\\u002Fholochain\\u002Fchanges-to-dna-testing-signals-code-organization-and-handling-pulls-and-requests-4ba6cf8c2e0a', 'https:\\u002F\\u002Fmedium.com\\u002Fcode-monkey\\u002Funderstanding-closures-in-javascript-f20821df492d', 'https:\\u002F\\u002Fpreetysingh29.medium.com\\u002Flighthouse-speed-testing-tool-and-a-little-more-than-just-speed-9ee7d1544b49', 'https:\\u002F\\u002Fmedium.com\\u002F@jsamuel\\u002Fcreating-a-jamstack-blog-using-contentful-and-nuxt-with-fetch-1147e0114c49', 'https:\\u002F\\u002Fnicholas-scalione.medium.com\\u002Fcli-project-adadb66725b3', 'https:\\u002F\\u002Fpawanjenu.medium.com\\u002Fcoding-patterns-sliding-window-b34251122e9c', 'https:\\u002F\\u002Ffrankstepanski.medium.com\\u002Fjavascript-6-weeks-in-paradise-f289560c180b', 'https:\\u002F\\u002Fmedium.com\\u002Ffibery\\u002Ffibery-io-chronicles-15-multi-tasking-october-3a78ab03184b', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fgoogle-cloud-storage-downsizer-af0048591e40']"
"PS3 Firmware 3.6, Brings Cloud Storage, Online Game Saving",-,https://sonyreconsidered.com/@sohrabosati,https://sonyreconsidered.com/ps3-firmware-3-6-brings-cloud-storage-online-game-saving-cf92ade2f72e?source=search_post---------195,"[<time datetime=""2011-03-09T17:57:49.000Z"">Mar 9, 2011</time>]",0,0 responses,3 min read,"['google-cloud-platform', 'cloud-storage', 'security', 'devops', 'google-cloud-platform', 'cloud-storage', 'security', 'devops']",['https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fsecurity-advice-for-gcs-buckets-6a6e9825d49f']
Google Imports Hard Drive Data To Cloud Storage,-,https://medium.com/@richardyaoipg,https://medium.com/@richardyaoipg/google-imports-hard-drive-data-to-cloud-storage-8cc00d4c3061?source=search_post---------198,"[<time datetime=""2013-06-18T16:51:30.000Z"">Jun 18, 2013</time>]",0,0 responses,1 min read,"['computer-science', 'data', 'humor', 'cloud-computing', 'cloud-storage', 'computer-science', 'data', 'humor', 'cloud-computing', 'cloud-storage']",['https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fhow-your-data-is-stored-or-the-laws-of-the-imaginary-greeks-54c569c17a49']
NEWS: Amazon Cloud Storage for $5,Amazon offering deal on Cloud storage for Black Friday.,https://medium.com/@macsources,https://medium.com/@macsources/news-amazon-cloud-storage-for-5-8bc9d2bfbb82?source=search_post---------199,"[<time datetime=""2015-11-27T17:38:41.000Z"">Nov 27, 2015</time>]",0,0 responses,1 min read,"['cloud-computing', 'cloud', 'data', 'iot', 'cloud-storage', 'cloud-computing', 'cloud', 'data', 'iot', 'cloud-storage']","['https:\\u002F\\u002Fmedium.com\\u002Fit-paragon\\u002Fchill-and-relax-when-running-robotic-process-automation-942d7791ceee', 'https:\\u002F\\u002Fbw861987.medium.com\\u002Fazure-pipelines-reading-json-into-variables-with-a-6-liner-ready-to-parse-terraform-output-e906e6fd5b30', 'https:\\u002F\\u002Fakshaynada.medium.com\\u002Flast-week-24-26-bf1b32ef7985', 'https:\\u002F\\u002Fmedium.com\\u002F@ikechukwuanude\\u002Ffrontend-dev-blog-day-0-a3f7626463b0', 'https:\\u002F\\u002Frealworldcoding.io\\u002Fhow-did-i-get-a-scholarship-from-techhire-and-get-accepted-from-a-coding-bootcamp-66f62f9db7f4', 'https:\\u002F\\u002Fblog.assetsonar.com\\u002Ftracking-inventory-stock-in-assetsonar-6ffb2735b977', 'https:\\u002F\\u002Fmedium.com\\u002F@valkyrie_be\\u002Fquicktip-why-is-my-disk-usage-steadily-growing-when-using-docker-f4b8bea49d24', 'https:\\u002F\\u002Fbenyaakobi.medium.com\\u002Fapache-nifi-expression-language-and-the-use-cases-8c0a250cfe55', 'https:\\u002F\\u002Fmedium.com\\u002Freadwrite\\u002Fgoing-to-cloud-storage-practical-strategies-to-match-your-iot-business-needs-b22d3b793e2']"
The State of Cryptocurrency Mining,-,https://blog.sia.tech/@davidvorick,https://blog.sia.tech/the-state-of-cryptocurrency-mining-538004a37f9b?source=search_post---------203,"[<time datetime=""2018-05-13T12:40:06.027Z"">May 13, 2018</time>]",24K,159 responses,22 min read,"['cloud-computing', 'cloud-storage', 'hybrid-cloud', 'data-archiving', 'alibabacloud', 'cloud-computing', 'e,', 'cialTitle', '', ':null,']","['https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fjava-assertion-3b3c9611e1dc', 'https:\\u002F\\u002Fmedium.com\\u002F@BangBitTech\\u002Fcloud-computing-a-comparative-analysis-between-amazon-web-services-aws-and-microsoft-azure-ac3fba05d8b7', 'https:\\u002F\\u002Fmedium.com\\u002F@aanandmadhav\\u002Fgutenberg-first-impressions-e2f207b8ec7d', 'https:\\u002F\\u002Flpizzinidev.medium.com\\u002Fstructs-vs-classes-in-swift-c60dcdb1cc2a', '', '', 'e best and brightest stories on Medium. Membership billed annually.', 'com', ',']"
File uploads come to AngularFire,-,https://blog.angular.io/@davideast,https://blog.angular.io/file-uploads-come-to-angularfire-6842352b3b47?source=search_post---------204,"[<time datetime=""2018-02-02T15:25:37.906Z"">Feb 2, 2018</time>]",2.3K,5 responses,5 min read,"['community', 'mediafire-desktop', 'online-storage', 'tutorials', 'community', 'mediafire-desktop', 'online-storage', 'tutorials']",['https:\\u002F\\u002Fmedium.com\\u002Fmediafire\\u002Fget-the-most-out-of-your-cloud-storage-4dd8dea28f27']
Forever Isn’t Free: The Cost of Storage on a Blockchain Database,-,https://medium.com/@jamila_65118,https://medium.com/ipdb-blog/forever-isnt-free-the-cost-of-storage-on-a-blockchain-database-59003f63e01?source=search_post---------205,"[<time datetime=""2017-07-19T14:43:04.880Z"">Jul 19, 2017</time>]",1.1K,6 responses,13 min read,"['angular', 'firebase', 'angularfire', 'google-cloud-storage', 'web-development', 'angular', 'firebase', 'angularfire', 'google-cloud-storage', 'web-development']","['https:\\u002F\\u002Fmedium.com\\u002F@itsasbreuk\\u002Freact-js-routing-without-react-router-itsa-react-server-74c02bcb6eec', 'https:\\u002F\\u002Fnovice2ninja.medium.com\\u002Fyour-concept-about-hoisting-in-javascript-is-wrong-938a74c2b902', 'https:\\u002F\\u002Fmedium.com\\u002Flego-engineering\\u002Fmigrating-from-apollo-server-v2-to-v3-part-1-ea073462fab', 'https:\\u002F\\u002Fmedium.com\\u002Fweekly-webtips\\u002Fbuild-your-mobile-app-with-ionic-5-getting-started-c901b8769cd3', 'https:\\u002F\\u002Fjavascript.plainenglish.io\\u002Fwrite-a-simple-static-site-generator-to-convert-html-hardcoded-values-and-to-dynamic-values-8f59bb1d9d34', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fon-next-js-react-query-and-learning-to-love-async-await-c95755efcb95', 'https:\\u002F\\u002Flucamug.medium.com\\u002Ftutorial-permutations-and-recursions-in-elm-ad15e2288567', 'https:\\u002F\\u002Fcodeburst.io\\u002Fpainting-and-rendering-optimization-techniques-in-browser-2e53a70e7ee', 'https:\\u002F\\u002Fblog.angular.io\\u002Ffile-uploads-come-to-angularfire-6842352b3b47']"
Welcome Tsvi Sabo to the IOTA Foundation,-,https://medium.com/@DavidSonstebo,https://medium.com/iotatangle/welcome-tsvi-sabo-to-the-iota-foundation-caf9587f1397?source=search_post---------206,"[<time datetime=""2017-11-24T18:06:30.441Z"">Nov 24, 2017</time>]",2.6K,3 responses,2 min read,"['blockchain', 'crypto', 'cryptocurrency', 'blockchain', 'crypto', 'cryptocurrency']",['https:\\u002F\\u002Fmedium.com\\u002Fcryptoinferno\\u002Finferno-picks-storj-d8c97f69b4ce']
Crypto Review — Siacoin (SC),-,https://medium.com/@jon.tomp,https://medium.com/hackernoon/crypto-review-siacoin-sc-b1d0f0a5c78f?source=search_post---------207,"[<time datetime=""2017-06-14T06:38:31.865Z"">Jun 14, 2017</time>]",717,13 responses,7 min read,"['cloud-computing', 'the-cloud', 'security', 'cyber-security', 'quora-partnership', 'cloud-computing', 'the-cloud', 'security', 'cyber-security', 'quora-partnership']","['https:\\u002F\\u002Flevelup.gitconnected.com\\u002Fbugs-arent-just-mistakes-777609accb52', 'https:\\u002F\\u002Fshekelator.medium.com\\u002Fmy-favorite-patterns-injected-configuration-5c0d94eb572b', 'https:\\u002F\\u002Fmedium.com\\u002Fbbc-design-engineering\\u002Fsolving-the-problem-with-npm-link-and-react-hooks-266c832dd019', 'https:\\u002F\\u002Fmedium.com\\u002F@harjulthakkar\\u002Fmodify-the-ipv4-address-range-of-virtual-cloud-network-vcn-d3edd6ba8841', 'https:\\u002F\\u002Fmedium.com\\u002F@stefanroman\\u002Fcalculate-price-of-ebs-volumes-with-python-76687bb24530', 'https:\\u002F\\u002Fmedium.com\\u002Fedge-coders\\u002Fnode-js-streams-everything-you-need-to-know-c9141306be93', 'https:\\u002F\\u002Fcodeburst.io\\u002Fbeyond-bdd-best-practices-3fa48bab8c58', 'https:\\u002F\\u002Fmedium.com\\u002F@latiif\\u002Fforwarding-environment-variables-in-the-cloud-eac9200f3ade', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fshould-you-trust-the-cloud-to-securely-store-computer-files-701b0f885d94']"
Publist Introduction: Everything you need to know,-,https://medium.com/@uditgoenka,https://medium.com/pitchground/publist-introduction-412312b04f24?source=search_post---------208,"[<time datetime=""2019-08-02T12:43:11.000Z"">Aug 2, 2019</time>]",4.7K,0 responses,10 min read,"['firebase', 'angularfire2', 'angular', 'google-cloud-storage', 'firebase', 'angularfire2', 'angular', 'google-cloud-storage']","['https:\\u002F\\u002Femmanueloamon.medium.com\\u002Fdata-flow-in-react-a4ad871b06d3', 'https:\\u002F\\u002Fblog.realworldfullstack.io\\u002Freal-world-angular-part-x-fantastic-4-c714b04640ab', 'https:\\u002F\\u002Fitnext.io\\u002F13-handy-rxjs-operators-ab5a9a1db60', 'https:\\u002F\\u002Fmedium.com\\u002F@chang_yan\\u002Fa-bit-more-about-react-suspense-2e05cc4e9ef8', 'https:\\u002F\\u002Fjavascript.plainenglish.io\\u002Fstop-writing-classes-in-javascript-you-dont-need-to-use-this-instead-f6d143ef7a28', 'https:\\u002F\\u002Fmedium.com\\u002F@bretcameron\\u002Fhow-to-make-your-code-faster-using-javascript-sets-b432457a4a77', 'https:\\u002F\\u002Fmedium.com\\u002F@ksahbaj562\\u002F%E2%9D%BE%E2%93%BF%E2%9D%BB%E2%9D%B9-%E2%9D%B9%E2%9D%B7%E2%9D%B8%E2%9D%B9-%E2%9D%BB%E2%9D%BA-mobilecash-loan-customer-service-number-%E2%9D%BE%E2%93%BF%E2%9D%BB%E2%9D%B9-%E2%9D%B9%E2%9D%B7%E2%9D%B8%E2%9D%B9-%E2%9D%BB%E2%9D%BA-deaed737b700', 'https:\\u002F\\u002Fjavascript.plainenglish.io\\u002Fleetcode-algorithm-series-climbing-stairs-c308255dcb9e', 'https:\\u002F\\u002Fblog.realworldfullstack.io\\u002Freal-world-app-part-17-cloud-storage-with-firebase-and-angular-d3d2c9f5f27c']"
"How to Share a Design System in Sketch, Part 2: GitHub",-,https://blog.brand.ai/@brandaiapp,https://blog.brand.ai/how-to-share-a-design-system-in-sketch-part-2-github-84a7bc3973cd?source=search_post---------209,"[<time datetime=""2016-12-01T01:04:45.415Z"">Dec 1, 2016</time>]",98,2 responses,7 min read,"['google-cloud-platform', 'startup', 'python', 'containers', 'google-cloud-platform', 'startup', 'python', 'containers']","['https:\\u002F\\u002Fmedium.com\\u002Fq-software\\u002Fsymfony-and-rabbitmq-86b14dd604b1', 'https:\\u002F\\u002Fmedium.com\\u002F@ivan05\\u002Fhow-to-install-mac-os-mojave-10-14-6-on-a-core-i5-surface-pro-3-3fc9424ad554', 'https:\\u002F\\u002Fpieterjd.medium.com\\u002Fadventures-with-microsoft-azure-9f88f7550a31', 'https:\\u002F\\u002Fabdelhadielouragli.medium.com\\u002Foperators-773311362554', 'https:\\u002F\\u002Fmedium.com\\u002F@digitalrg\\u002Fcustome-htop-kind-of-tool-for-solaris-8-9-10-using-shell-script-2b3851cee9b2', 'https:\\u002F\\u002Fmedium.com\\u002F@awillium\\u002Fare-you-aware-of-these-latest-cobol-trends-in-2021-31dea454df21', 'https:\\u002F\\u002Fmedium.com\\u002Fnerd-for-tech\\u002Fhow-to-setup-windows-subsystem-linux-with-visual-studio-code-on-windows-10-b06fdbe9b30b', 'https:\\u002F\\u002Fmedium.com\\u002F@pavanbelagatti\\u002Fwebinar-automating-your-ci-cd-pipeline-from-github-to-amazon-ecs-c9c24cfd527a', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-developers\\u002Fbuilding-a-simple-web-upload-interface-with-google-cloud-run-and-cloud-storage-eba0a97edc7b']"
Meet Sia: the most viable non-financial application of blockchain technology,-,https://blog.sia.tech/@zherbert,https://blog.sia.tech/meet-sia-the-most-viable-non-financial-application-of-blockchain-technology-afe6e7412a25?source=search_post---------210,"[<time datetime=""2019-07-16T18:29:26.767Z"">Jul 16, 2019</time>]",931,3 responses,6 min read,"['polkadot', 'kusama', 'blockchain', 'infrastructure', 'web3', 'polkadot', 'kusama', 'blockchain', 'infrastructure', 'web3']","['https:\\u002F\\u002Fshahroz-dev.medium.com\\u002Fmy-week-four-as-a-jadu-full-stack-fellow-82f0077f6b52', 'https:\\u002F\\u002Fnetflixtechblog.com\\u002Fneflix-platform-engineering-were-just-getting-started-267f65c4d1a7', 'https:\\u002F\\u002Fmedium.com\\u002F@siena_28921\\u002Fread-download-47e61d138b75', 'https:\\u002F\\u002Fmedium.com\\u002F@westplay22\\u002Frestoring-android-activity-state-502ab1e586ed', 'https:\\u002F\\u002Fohn582.medium.com\\u002Fabout-jquery-3b54714ea2d2', 'https:\\u002F\\u002Fmedium.com\\u002F@at.mc1.18\\u002Fi-made-a-useful-application-in-python-to-check-google-search-rankings-eb0bede59821', 'https:\\u002F\\u002Fmedium.com\\u002Fzenkit\\u002Fkeep-track-of-your-project-the-agile-way-using-microsoft-project-ae77e83c9661', 'https:\\u002F\\u002Fmedium.com\\u002F@jaiswal.manan1995\\u002Famazon-eks-cca1898701aa', 'https:\\u002F\\u002Fmedium.com\\u002Fpinknode\\u002Frevolutionizing-decentralized-cloud-storage-with-our-esteemed-partner-crust-network-b1721ac6cb26']"
"I Joined Google One and I Bet You Will, Too",There’s never enough cloud storage,https://debugger.medium.com/@LanceUlanoff,https://debugger.medium.com/i-joined-google-one-and-i-bet-you-will-too-9ffc8eca9324?source=search_post---------211,"[<time datetime=""2021-09-28T16:45:11.986Z"">Sep 28, 2021</time>]",330,15 responses,3 min read,"['internet-of-things', 'iot-platform', 'aws', 'azure', '2017-product', 'internet-of-things', 'iot-platform', 'aws', 'azure', '2017-product']","['https:\\u002F\\u002Favishkabalasuriya980330.medium.com\\u002Fpython-multiprocessing-for-beginners-cde6bc520217', 'https:\\u002F\\u002Fmedium.com\\u002F@JunoNetwork\\u002Fjunohack-2021-path-to-adoption-40918e186bed', 'https:\\u002F\\u002Fblog.stockphoto.com\\u002F10-free-stock-photos-you-would-actually-use-thursday-26th-02am-edition-1b45f051a41c', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fzipping-and-submitting-pyspark-jobs-in-emr-through-lambda-functions-46a58a496d9e', 'https:\\u002F\\u002Fuds-systems.medium.com\\u002Fsimple-specialized-apps-integrated-with-dynamics-365-e0a4cb386e6f', 'https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fthreading-in-python-b3b9c060f28', 'https:\\u002F\\u002Fmedium.com\\u002Ftechsoftware\\u002Fgetting-input-in-python-d0e21fead218', 'https:\\u002F\\u002Fmedium.com\\u002F@mbellinaso\\u002Fmicrosoft-azure-services-overview-and-notes-cfb30b95d8e', 'https:\\u002F\\u002Fblog.helium.com\\u002Fintroducing-helium-channels-47f38b45aa42']"
Backup your private keys on Google Drive and iCloud with Coinbase Wallet,"Starting today, you can now…",https://blog.coinbase.com/@siddharth.coelho,https://blog.coinbase.com/backup-your-private-keys-on-google-drive-and-icloud-with-coinbase-wallet-3c3f3fdc86dc?source=search_post---------212,"[<time datetime=""2019-02-12T17:51:39.288Z"">Feb 12, 2019</time>]",504,17 responses,4 min read,"['cloud-storage', 'lifetime-deals', 'dropbox', 'google-drive', 'cloud', 'cloud-storage', 'lifetime-deals', 'dropbox', 'google-drive', 'cloud']","['https:\\u002F\\u002Fmedium.com\\u002F@harendraprasadtest\\u002Fazure-static-website-with-cdn-full-automate-with-arm-template-6d8e09f4b1e9', 'https:\\u002F\\u002Fplacewit.medium.com\\u002Finheritance-quiz-aec8330974a1', 'https:\\u002F\\u002Fmedium.com\\u002Fmighty-bear-games\\u002Flearning-to-learn-3ddb572ca76e', 'https:\\u002F\\u002Fmedium.com\\u002Fnthparty\\u002Fprivacy-preserving-information-exchange-using-python-1a4a11bed3d5', 'https:\\u002F\\u002Fblog.devgenius.io\\u002Ftricks-to-learning-java-quickly-fe3c5958202f', 'https:\\u002F\\u002Ftreezone.medium.com\\u002Fhow-to-download-to-a-new-folder-mac-6cdb259895f9', 'https:\\u002F\\u002Fravi-manjunatha.medium.com\\u002Freal-time-data-alerts-using-aws-big-data-services-a-point-of-view-e0be7d6eed20', 'https:\\u002F\\u002Fprasad-jayakumar.medium.com\\u002Foracle-db-transactions-lost-updates-b5fdef314ab6', 'https:\\u002F\\u002Fmedium.com\\u002Fpitchground\\u002Fpublist-introduction-412312b04f24']"
